Time,Headlines,Ticker
05/11/2020,Cocomelon: the unsettling kids show that's breaking Netflix records,Netflix
04/11/2020,‘She was gangsta with her clothes’: how Princess Diana became 2020’s biggest style icon,Netflix
30/10/2020,"Aunty Donna, SpongeBob Squarepants, Gattaca and more: what's streaming in Australia in November : Stream lover",Netflix
29/10/2020,Who needs nightmares like George Clooney's The Midnight Sky when there's the news? : Week in geek,Netflix
29/10/2020,From Scream Queens to Spaced's zombie battle: our favourite TV spine-chillers,Netflix
27/10/2020,Sarah Cooper: Everything’s Fine review – Trump lip-syncer ratchets up the hysteria,Netflix
23/10/2020,"Mark Milsome: risk to life was 'not effectively recognised', says coroner",Netflix
23/10/2020,The Queen's Gambit review – from an orphanage basement to the top of the chess world : TV review,Netflix
20/10/2020,Sara Cox: ‘I don't want to be confronted with my own mortality’ : Remote controller,Netflix
19/10/2020,Netflix releases trailer for Chadwick Boseman's final movie,Netflix
17/10/2020,Second Covid wave will boost all streamers but Netflix may yet reign supreme : Observer business agenda,Netflix
16/10/2020,Grand Army review – no kidding about for Netflix's troubled teens,Netflix
15/10/2020,Over the Moon review – Netflix family animation is more Disney than Disney,Netflix
09/10/2020,The Haunting of Bly Manor review – horror with a chilling lack of shocks,Netflix
09/10/2020,'The goal was to break the mold': Deaf U series blazes a trail on Netflix,Netflix
08/10/2020,My streaming gem: why you should watch I Don't Feel at Home in This World Anymore : My streaming gem,Netflix
07/10/2020,Netflix indicted by Texas grand jury over 'lewd visual material' in Cuties,Netflix
07/10/2020,Why Netflix is a lifeline for African film-makers,Netflix
07/10/2020,Cancel culture: is Netflix killing off series too soon?,Netflix
06/10/2020,'Plenty to feel insulted about': French critics round on Emily in Paris,Netflix
04/10/2020,"Alexa, can I keep on learning in my 70s? : Brief letters",Netflix
04/10/2020,Radha Blank: ‘Failure is a great tool in comedy’,Netflix
02/10/2020,Testing times ahead for Donald Trump : Brief letters,Netflix
02/10/2020,The Boys in the Band review – fierce fun and games in the pre-Aids era : Peter Bradshaw's film of the week,Netflix
02/10/2020,Emily in Paris review – an excruciating exorcism of French cliches : TV review,Netflix
01/10/2020,Wanted: a glossary for us old fogies : Brief letters,Netflix
01/10/2020,"David Attenborough, Chewing Gum, Hitchcock and more: what's streaming in Australia in October : Stream lover",Netflix
29/09/2020,'I want to break cinema': is Dick Johnson Is Dead the most radical film of 2020?,Netflix
29/09/2020,Michelle Buteau review – winning hour of camp theatrics and Jersey sass,Netflix
29/09/2020,Hannah John-Kamen: 'I love that Brave New World is too close to home',Netflix
27/09/2020,"Sarah Paulson: ‘If I’m terrified, I feel compelled to do it’",Netflix
26/09/2020,Streaming: Enola Holmes and the best Sherlocks on screen : Guy Lodge's streaming and DVDs,Netflix
25/09/2020,Netflix faces call to rethink Liu Cixin adaptation after his Uighur comments,Netflix
25/09/2020,Pitfalls of the BBC using independent production companies,Netflix
24/09/2020,My streaming gem: why you should watch The Black Godfather : My streaming gem,Netflix
24/09/2020,Netflix has been getting a free ride from Australia. It's time for them to stump up,Netflix
24/09/2020,Get Organized With the Home Edit: the life-changing magic of rich people's stuff : Stream team,Netflix
23/09/2020,Sophia Loren returns to movies aged 86,Netflix
23/09/2020,A Perfect Crime: Netflix to examine Germany's answer to JFK assassination,Netflix
21/09/2020,My streaming gem: why you should watch Cam : My streaming gem,Netflix
21/09/2020,"Schitt's Creek: the five things that make it such perfect, Emmy award-winning TV",Netflix
21/09/2020,"Emmys 2020: Succession, Watchmen and Schitt’s Creek sweep – as it happened",Netflix
20/09/2020,Asma Khan: ‘Restaurants should be ranked on how they treat their people’,Netflix
19/09/2020,Why The Home Edit shouldn’t judge a book by its cover : Names in the news,Netflix
19/09/2020,The Social Dilemma: a wake-up call for a world drunk on dopamine? : The networker,Netflix
18/09/2020,Don't look away now: are viewers finally ready for the truth about nature? : The age of extinction,Netflix
17/09/2020,Residue review – haunting drama on the dangers of gentrification,Netflix
16/09/2020,'The moment the dream died': inside a Netflix series on the Challenger disaster,Netflix
16/09/2020,Cynthia Nixon: 'Will Donald Trump leave quietly? I don't know',Netflix
15/09/2020,Michael McIntyre: Showman review – super-trivial pursuits on Netflix,Netflix
15/09/2020,"Netflix wants to boost BBC, not destroy it, bosses tell parliament",Netflix
15/09/2020,Is Netflix's Get Organized with The Home Edit the most 2020 show of 2020?,Netflix
14/09/2020,Netflix should testify before Congress over Cuties? The culture war is out of control,Netflix
14/09/2020,"Cuties review – Netflix's controversial child exploitation film is bold, flawed - and misunderstood",Netflix
13/09/2020,The Devil All the Time review – deliciously ripe gothic melodrama : Mark Kermode's film of the week,Netflix
13/09/2020,"US understands my creative ambition, says British star of Away",Netflix
11/09/2020,Cuties controversy sparks #CancelNetflix campaign,Netflix
10/09/2020,"Julie and the Phantoms review - ghosts, grunge and 90s nostalgia : TV review",Netflix
09/09/2020,Call me by my dead wife's name: can Netflix persuade us we need another Rebecca?,Netflix
08/09/2020,'A climate change-scale problem': how the internet is destroying us,Netflix
08/09/2020,'A new kind of safe drug?' Netflix CEO Reed Hastings on what could replace the streaming giant,Netflix
05/09/2020,I'm Thinking of Ending Things review – one of the most daringly unexpected films of the year,Netflix
05/09/2020,Jane Fonda: ‘I'm very rarely afraid. Maybe emotional intimacy scares me’,Netflix
04/09/2020,Away review – Hilary Swank space drama fails to launch : TV review,Netflix
04/09/2020,"I May Destroy You, Mulan, Freeman and more: what's streaming in Australia in September : Stream lover",Netflix
04/09/2020,"Houston, we have a parent: what draws sci-fi to motherhood?",Netflix
03/09/2020,Love Guaranteed review – frothy Netflix dating app comedy,Netflix
02/09/2020,Does Netflix's Blood and Water show the 'real' South Africa?,Netflix
02/09/2020,'Battle for civilisation': Venice film festival calls for fightback against Netflix : Culture in peril,Netflix
02/09/2020,Harry and Meghan sign multi-year Netflix deal,Netflix
01/09/2020,Game of Thrones creators to bring Liu Cixin’s sci-fi trilogy to Netflix,Netflix
27/08/2020,High Score review – history of video games fails to top the leaderboard : TV review,Netflix
27/08/2020,All Together Now review – misfiring Netflix drama tries to tackle too much,Netflix
27/08/2020,Netflix portrayal of female Indian Air Force pilot flies into flak,Netflix
26/08/2020,"Half of kids' TV and Australian drama to disappear under new quota system, producers say",Netflix
24/08/2020,The cast of Young Wallander: 'We try not to think of it as a tragedy – more as a puzzle',Netflix
24/08/2020,My streaming gem: why you should watch Atlantics : My streaming gem,Netflix
24/08/2020,UK broadcasters outbid and forced to innovate amid shortage of shows,Netflix
23/08/2020,The man who tried to contact aliens from his grandma's living room,Netflix
21/08/2020,Cuties: how an unreleased Netflix film whipped up a frenzy of fury,Netflix
21/08/2020,Hoops review – puerile animation is perfect for Trump's America : TV review,Netflix
20/08/2020,Lucifer's Tom Ellis: 'I don't mind being remembered as Miranda's boyfriend',Netflix
20/08/2020,'We’re all trying to make contact': the story of a moving new Netflix film,Netflix
19/08/2020,Tiger King zoo closes suddenly after license suspended,Netflix
19/08/2020,"The Baby-Sitters Club: the perfect PG escape for millennials and their kids – or anyone, really : Stream team",Netflix
19/08/2020,How Netflix's Immigration Nation shows the true horror of Ice agents,Netflix
16/08/2020,Jean-Baptiste Alaize: 'I run to survive. That is my destiny',Netflix
16/08/2020,Quarantine rules threaten to leave travel firms and their staff stranded : Business leader,Netflix
16/08/2020,Elizabeth Debicki cast as Diana in final two series of Netflix's The Crown,Netflix
14/08/2020,The Great Heist review – how do you steal $30m? : TV review,Netflix
13/08/2020,Rising Phoenix: official trailer for Paralympics documentary – video,Netflix
12/08/2020,The dark side of wellness: behind a Netflix series on a murky industry,Netflix
12/08/2020,Dwayne Johnson tops Forbes list of world's highest-paid male actors,Netflix
12/08/2020,Princess Diana musical to premiere on Netflix before Broadway debut,Netflix
11/08/2020,Tiger King star Carole Baskin sued by ex-husband's family,Netflix
10/08/2020,From YouTube to Netflix: bedroom creators land series,Netflix
07/08/2020,Work It review – engaging Netflix teen comedy dances to a familiar beat,Netflix
06/08/2020,Leagues ahead: why Last Chance U's final season may be its best yet,Netflix
04/08/2020,"To Melbourne, with love: the ultimate streaming list to bring you joy in lockdown : Stream team",Netflix
04/08/2020,'It can be hard to keep hope': behind a shocking immigration docuseries,Netflix
04/08/2020,Britons watched TV for 40% of waking hours during Covid lockdown,Netflix
31/07/2020,"Portrait of a Lady on Fire, Lovecraft Country, Acute Misfortune: what's streaming in Australia in August : Stream lover",Netflix
31/07/2020,The Umbrella Academy review – fatuous fisticuffs and inscrutable nonsense : TV review,Netflix
24/07/2020,Theatre Artists Fund set up by Sam Mendes raises £1.6m,Netflix
24/07/2020,Indian Matchmaking: Netflix's 'divisive' dating show causes storm,Netflix
23/07/2020,"Kim's Convenience: a charming, wholesome and understated corner-store comedy : Stream team",Netflix
22/07/2020,Fear City: Netflix docuseries recounts a time when the mob ruled New York,Netflix
20/07/2020,What can we learn from Netflix's all-time top 10 movies?,Netflix
19/07/2020,"Vestager has tasted defeat, but she should not stop chasing Big Tech : Business leader",Netflix
17/07/2020,The Guardian view on I May Destroy You: trust the artist,Netflix
17/07/2020,Cursed review – the King Arthur prequel nobody was crying out for,Netflix
16/07/2020,Fatal Affair review – cheap Netflix thriller plays the same old tune,Netflix
16/07/2020,Netflix shares drop despite positive second-quarter earnings,Netflix
16/07/2020,"Sam Barnett, son of former WA premier, admits to lying about Tiger King zoo imports",Netflix
14/07/2020,Father Soldier Son review – intimate Netflix military documentary,Netflix
14/07/2020,The Business of Drugs: inside the economics of America's longest war,Netflix
12/07/2020,The future of film: can cinema survive Covid-19?,Netflix
11/07/2020,The Old Guard review – Charlize Theron has an axe to grind,Netflix
10/07/2020,"Finally, a major Hollywood franchise movie with a gay romance",Netflix
10/07/2020,Julia Sawalha furious after being told she is 'too old' for Chicken Run sequel,Netflix
09/07/2020,The Crown to be extended for sixth season on Netflix,Netflix
09/07/2020,'Kickass girls killing monsters': is Warrior Nun the next Stranger Things?,Netflix
09/07/2020,Netflix or Hill? The standups streaming on rival service NextUp : Lockdown culture,Netflix
08/07/2020,"Stateless review – harrowing, hypnotic refugee drama : TV review",Netflix
08/07/2020,Chef and My Fridge: the South Korean cooking show that will get you to clean out your fridge : Stream team,Netflix
07/07/2020,'Tough but profoundly cathartic': can Disclosure change trans representation on screen?,Netflix
06/07/2020,The Goop Lab: Gwyneth Paltrow's weird wellness show is worth it for episode three : Stream team,Netflix
05/07/2020,Sam Mendes launches fund for theatre workers hit by Covid-19 crisis : Culture in peril,Netflix
05/07/2020,Australia's commercial broadcasters call for scrapping of drama and children's TV quotas,Netflix
04/07/2020,Netflix stands by hit film 365 Days despite Duffy's sex trafficking criticism,Netflix
04/07/2020,‘I don’t know if I’ll ever get over it’: how it feels to make a TV flop,Netflix
03/07/2020,The Old Guard review – Netflix immortality thriller won't live long in the memory,Netflix
03/07/2020,From Hamilton to War of the Worlds: what's streaming in Australia in July : Stream lover,Netflix
03/07/2020,Online hate campaign targets Indian streaming stars,Netflix
03/07/2020,Nul points: why Netflix's Eurovision film hits all the wrong notes,Netflix
